               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 300,            0.019323,            0.048314,          3.2915e-08,             0.96644,             0.92829,             0.97329,             0.73144,            0.016225,            0.049564,          3.3119e-08,           0.0050665,           0.0050665,           0.0050665
                 301,            0.019767,            0.050102,          3.2937e-08,             0.96527,             0.92629,             0.97559,             0.73613,            0.015864,            0.048067,          3.3086e-08,             0.00505,             0.00505,             0.00505
                 302,            0.018555,            0.044292,          3.2909e-08,             0.96854,             0.91987,             0.97012,             0.73687,            0.016029,            0.048675,            3.31e-08,           0.0050335,           0.0050335,           0.0050335
                 303,            0.019773,            0.048507,           3.279e-08,             0.96263,             0.92363,             0.97073,             0.72816,            0.016283,            0.049497,          3.2933e-08,            0.005017,            0.005017,            0.005017
                 304,            0.019661,            0.047307,          3.2769e-08,             0.96401,             0.90707,             0.97338,             0.73276,            0.016267,            0.049832,          3.2946e-08,           0.0050005,           0.0050005,           0.0050005
                 305,            0.019865,            0.049339,          3.2824e-08,             0.96055,             0.92165,             0.97441,              0.7347,            0.016258,            0.048877,          3.2883e-08,            0.004984,            0.004984,            0.004984
                 306,            0.019713,            0.050109,          3.2853e-08,             0.96254,              0.9214,              0.9731,             0.72574,            0.016456,            0.048633,          3.3019e-08,           0.0049675,           0.0049675,           0.0049675
                 307,            0.019982,            0.050987,          3.2831e-08,             0.96051,             0.92061,             0.97373,             0.73445,            0.016295,            0.047752,          3.3003e-08,            0.004951,            0.004951,            0.004951
                 308,            0.019042,            0.046467,          3.2871e-08,             0.96237,             0.91703,             0.97478,             0.73377,            0.016288,             0.04913,          3.2971e-08,           0.0049345,           0.0049345,           0.0049345
                 309,             0.01967,            0.046492,          3.2831e-08,             0.96252,             0.91036,             0.97169,             0.73872,             0.01611,            0.049994,          3.3021e-08,            0.004918,            0.004918,            0.004918
                 310,             0.01883,            0.046291,          3.2912e-08,             0.96834,             0.91394,             0.97643,             0.73225,             0.01621,            0.049321,          3.2997e-08,           0.0049015,           0.0049015,           0.0049015
                 311,            0.020128,            0.047472,          3.2819e-08,             0.97252,             0.91641,             0.97756,             0.73115,            0.016363,            0.049871,          3.2967e-08,            0.004885,            0.004885,            0.004885
                 312,             0.01971,            0.047362,          3.2773e-08,             0.96851,             0.91907,             0.97748,             0.73389,            0.016158,            0.050136,          3.2949e-08,           0.0048685,           0.0048685,           0.0048685
                 313,            0.020156,            0.050209,          3.2835e-08,             0.97052,             0.91824,             0.97495,             0.73128,            0.016111,            0.050702,          3.2941e-08,            0.004852,            0.004852,            0.004852
                 314,            0.019797,            0.049855,          3.2871e-08,             0.96839,             0.91539,              0.9739,             0.73129,            0.016248,            0.050452,          3.3046e-08,           0.0048355,           0.0048355,           0.0048355
                 315,            0.019678,             0.04851,          3.2835e-08,             0.96729,             0.91036,             0.96899,             0.72826,            0.016467,            0.051816,          3.3059e-08,            0.004819,            0.004819,            0.004819
                 316,            0.019576,            0.048103,          3.2895e-08,             0.95835,             0.91664,             0.97189,             0.73691,            0.016099,            0.049083,          3.3065e-08,           0.0048025,           0.0048025,           0.0048025
                 317,            0.018144,            0.044356,          3.2835e-08,             0.95971,             0.91633,             0.97232,             0.73543,            0.016017,            0.049918,           3.303e-08,            0.004786,            0.004786,            0.004786
                 318,             0.01956,            0.047853,          3.2735e-08,             0.95995,             0.91833,             0.97351,             0.73637,            0.016006,            0.049435,          3.3053e-08,           0.0047695,           0.0047695,           0.0047695
                 319,            0.020017,            0.046926,           3.287e-08,             0.96565,             0.91434,              0.9724,              0.7368,             0.01601,            0.049609,          3.3092e-08,            0.004753,            0.004753,            0.004753
                 320,            0.019232,            0.047815,          3.2918e-08,             0.96647,             0.91434,              0.9699,             0.73786,            0.015915,            0.047942,          3.3146e-08,           0.0047365,           0.0047365,           0.0047365
                 321,            0.020119,            0.047253,           3.293e-08,             0.95999,             0.90812,             0.97283,             0.73572,            0.015985,            0.048631,          3.3162e-08,             0.00472,             0.00472,             0.00472
                 322,            0.018799,            0.043895,          3.2909e-08,             0.96432,             0.91517,             0.96963,             0.73584,            0.015874,            0.049082,          3.3233e-08,           0.0047035,           0.0047035,           0.0047035
                 323,             0.01967,            0.047259,          3.2926e-08,             0.96247,              0.9195,              0.9752,             0.74045,             0.01586,             0.04808,          3.3173e-08,            0.004687,            0.004687,            0.004687
                 324,            0.019366,            0.046369,          3.2853e-08,              0.9665,             0.91964,              0.9757,             0.73996,            0.015925,            0.049101,          3.3153e-08,           0.0046705,           0.0046705,           0.0046705
                 325,            0.019239,            0.046898,          3.2938e-08,              0.9629,             0.91434,             0.97212,             0.73899,            0.016006,            0.050441,          3.3138e-08,            0.004654,            0.004654,            0.004654
                 326,            0.019806,            0.047504,          3.2894e-08,              0.9588,              0.9243,             0.97046,             0.73491,            0.015864,            0.048344,          3.3161e-08,           0.0046375,           0.0046375,           0.0046375
                 327,            0.019089,            0.046124,          3.2984e-08,             0.96116,             0.91833,             0.97128,             0.73175,            0.015894,            0.047057,          3.3211e-08,            0.004621,            0.004621,            0.004621
                 328,            0.019347,            0.046782,          3.2978e-08,             0.96454,             0.92107,             0.97295,               0.734,            0.016157,            0.048701,           3.318e-08,           0.0046045,           0.0046045,           0.0046045
                 329,            0.019672,            0.048987,           3.298e-08,             0.96126,             0.91633,             0.96796,             0.73343,            0.016087,            0.049505,          3.3186e-08,            0.004588,            0.004588,            0.004588
                 330,            0.020318,            0.048589,          3.2925e-08,             0.96018,             0.91833,             0.97197,             0.73347,            0.016124,            0.048989,           3.321e-08,           0.0045715,           0.0045715,           0.0045715
                 331,            0.020003,            0.046192,          3.2936e-08,               0.959,             0.92032,             0.97379,             0.73824,            0.015988,            0.048981,          3.3166e-08,            0.004555,            0.004555,            0.004555
                 332,            0.019687,            0.047326,           3.296e-08,              0.9661,             0.90845,             0.97227,             0.73823,            0.015935,            0.049589,          3.3189e-08,           0.0045385,           0.0045385,           0.0045385
                 333,             0.01942,            0.047109,           3.293e-08,             0.95269,             0.92259,             0.97014,              0.7358,            0.015944,            0.049648,          3.3159e-08,            0.004522,            0.004522,            0.004522
                 334,            0.020094,            0.049891,          3.2871e-08,             0.95827,             0.91036,             0.96786,             0.73623,            0.016043,            0.051522,          3.3193e-08,           0.0045055,           0.0045055,           0.0045055
                 335,            0.019057,            0.045818,          3.2857e-08,             0.95854,             0.92118,             0.97264,             0.73422,            0.016038,            0.050022,          3.3128e-08,            0.004489,            0.004489,            0.004489
                 336,            0.019276,            0.045303,           3.286e-08,              0.9588,             0.92231,             0.97115,              0.7321,            0.015933,             0.04845,           3.315e-08,           0.0044725,           0.0044725,           0.0044725
                 337,            0.018842,            0.047346,          3.2913e-08,             0.95643,              0.9182,             0.97171,             0.73495,            0.015893,            0.048866,          3.3118e-08,            0.004456,            0.004456,            0.004456
                 338,            0.018519,            0.044085,          3.2948e-08,             0.96622,             0.91159,             0.96954,             0.73942,            0.015863,            0.049616,          3.3106e-08,           0.0044395,           0.0044395,           0.0044395
                 339,            0.018641,            0.043689,          3.2852e-08,             0.95967,             0.91833,             0.97035,             0.73768,            0.015997,            0.049091,          3.3062e-08,            0.004423,            0.004423,            0.004423
                 340,            0.019603,            0.045028,          3.2766e-08,             0.96046,             0.91235,             0.96995,             0.73809,            0.015884,            0.048854,           3.305e-08,           0.0044065,           0.0044065,           0.0044065
                 341,            0.019381,            0.047168,          3.2795e-08,             0.96142,             0.92829,             0.97373,             0.73874,            0.015919,            0.048174,          3.3022e-08,             0.00439,             0.00439,             0.00439
                 342,            0.019024,            0.046675,          3.2771e-08,             0.96082,              0.9281,             0.97698,             0.74175,            0.015828,            0.047305,          3.3012e-08,           0.0043735,           0.0043735,           0.0043735
                 343,            0.019665,            0.046079,          3.2774e-08,             0.96827,             0.91173,             0.96915,             0.73974,            0.015866,            0.048299,          3.3059e-08,            0.004357,            0.004357,            0.004357
                 344,             0.01953,            0.047234,           3.283e-08,             0.97032,             0.90837,             0.97187,             0.74175,            0.015967,            0.049124,          3.3117e-08,           0.0043405,           0.0043405,           0.0043405
                 345,            0.019026,            0.048202,          3.2959e-08,             0.96022,             0.91361,             0.97136,             0.74288,            0.016006,            0.049971,          3.3227e-08,            0.004324,            0.004324,            0.004324
                 346,            0.019429,            0.047414,          3.2967e-08,             0.96366,             0.92231,             0.97197,             0.74064,            0.015971,              0.0493,          3.3164e-08,           0.0043075,           0.0043075,           0.0043075
                 347,            0.019365,            0.046697,          3.2905e-08,             0.96655,             0.92096,             0.96959,             0.73941,            0.015927,            0.049233,          3.3146e-08,            0.004291,            0.004291,            0.004291
                 348,            0.019479,            0.048789,          3.2985e-08,             0.96387,             0.92032,             0.97316,             0.74322,            0.015746,            0.048374,          3.3189e-08,           0.0042745,           0.0042745,           0.0042745
                 349,            0.019473,            0.045854,          3.2957e-08,             0.96647,             0.91878,             0.97156,             0.73714,            0.015928,            0.048947,          3.3208e-08,            0.004258,            0.004258,            0.004258
                 350,            0.019659,            0.047151,          3.2931e-08,             0.96469,             0.92519,             0.97089,             0.73677,            0.015855,            0.048662,          3.3259e-08,           0.0042415,           0.0042415,           0.0042415
                 351,            0.019695,            0.046204,          3.3019e-08,             0.96649,             0.91934,             0.96871,             0.73924,            0.015809,            0.049335,          3.3267e-08,            0.004225,            0.004225,            0.004225
                 352,            0.019038,            0.045738,          3.3032e-08,             0.96866,             0.92353,             0.96772,             0.73492,            0.015879,            0.049482,          3.3276e-08,           0.0042085,           0.0042085,           0.0042085
                 353,            0.019101,            0.045104,          3.2962e-08,             0.96652,             0.92009,             0.96813,             0.74429,            0.015828,            0.048539,          3.3264e-08,            0.004192,            0.004192,            0.004192
                 354,            0.018528,            0.044574,          3.2981e-08,             0.96628,             0.92032,             0.96899,             0.74216,            0.015921,            0.048239,          3.3206e-08,           0.0041755,           0.0041755,           0.0041755
                 355,            0.018728,            0.044907,          3.2901e-08,             0.97035,             0.91263,              0.9668,             0.73896,            0.015837,            0.049075,          3.3177e-08,            0.004159,            0.004159,            0.004159
                 356,            0.019081,            0.046476,          3.2845e-08,             0.96268,             0.92481,             0.96807,             0.74103,             0.01578,            0.048148,          3.3099e-08,           0.0041425,           0.0041425,           0.0041425
                 357,             0.01934,            0.047635,          3.2825e-08,              0.9686,             0.92162,             0.96867,             0.73984,            0.015825,            0.049072,          3.3077e-08,            0.004126,            0.004126,            0.004126
                 358,            0.018632,            0.045172,          3.2885e-08,             0.96651,             0.91989,             0.96806,             0.74018,            0.015892,            0.049039,          3.3092e-08,           0.0041095,           0.0041095,           0.0041095
                 359,            0.018494,            0.046865,          3.2871e-08,              0.9661,             0.91633,             0.96807,             0.73916,            0.015901,            0.049661,          3.3078e-08,            0.004093,            0.004093,            0.004093
                 360,            0.019901,            0.048159,          3.2837e-08,             0.96453,             0.92096,             0.96978,             0.74203,             0.01593,            0.049294,          3.3065e-08,           0.0040765,           0.0040765,           0.0040765
                 361,            0.018421,            0.044755,          3.2897e-08,             0.97049,             0.91724,             0.97009,             0.73452,            0.016019,            0.049999,          3.3061e-08,             0.00406,             0.00406,             0.00406
                 362,            0.019431,            0.044659,          3.2829e-08,              0.9668,             0.91633,             0.96728,             0.73971,            0.015981,            0.049471,          3.3082e-08,           0.0040435,           0.0040435,           0.0040435
                 363,             0.01934,            0.044328,          3.2779e-08,              0.9647,             0.92551,             0.97189,             0.73465,            0.015951,            0.047874,          3.3104e-08,            0.004027,            0.004027,            0.004027
                 364,            0.019135,            0.047256,          3.2896e-08,              0.9684,             0.92032,             0.97113,             0.73718,            0.016004,             0.04789,          3.3146e-08,           0.0040105,           0.0040105,           0.0040105
                 365,            0.019576,            0.048937,          3.2869e-08,              0.9725,             0.91589,             0.97174,             0.74145,            0.015935,            0.047845,          3.3124e-08,            0.003994,            0.003994,            0.003994
                 366,            0.018704,            0.044441,          3.2901e-08,             0.96843,             0.91036,               0.972,             0.73761,            0.015989,            0.049106,          3.3128e-08,           0.0039775,           0.0039775,           0.0039775
                 367,            0.019427,             0.04686,          3.2804e-08,             0.96861,             0.92194,              0.9715,             0.74091,            0.015866,            0.048361,           3.313e-08,            0.003961,            0.003961,            0.003961
                 368,            0.018682,            0.043173,          3.2848e-08,             0.96867,             0.92388,             0.97294,             0.74269,            0.015845,            0.048871,          3.3174e-08,           0.0039445,           0.0039445,           0.0039445
                 369,            0.019109,            0.044941,          3.2816e-08,             0.96995,             0.92231,             0.97073,             0.74065,            0.015879,            0.049017,          3.3166e-08,            0.003928,            0.003928,            0.003928
                 370,            0.018203,            0.042497,          3.2908e-08,              0.9684,              0.9243,             0.97211,             0.73469,            0.015961,            0.049834,          3.3183e-08,           0.0039115,           0.0039115,           0.0039115
                 371,            0.018095,            0.043824,          3.2962e-08,             0.96445,              0.9188,             0.96754,             0.73484,            0.016077,            0.049823,          3.3163e-08,            0.003895,            0.003895,            0.003895
                 372,            0.018474,            0.043113,          3.2916e-08,             0.96261,             0.93426,             0.96968,             0.73987,            0.016084,            0.048089,          3.3163e-08,           0.0038785,           0.0038785,           0.0038785
                 373,            0.018764,            0.044629,          3.2818e-08,             0.96681,              0.9283,             0.96712,             0.74033,            0.016016,            0.048045,          3.3088e-08,            0.003862,            0.003862,            0.003862
                 374,            0.018984,            0.044381,          3.2817e-08,             0.96541,             0.92231,             0.96752,             0.74365,            0.015933,            0.048376,          3.3068e-08,           0.0038455,           0.0038455,           0.0038455
                 375,            0.019321,            0.048477,          3.2856e-08,             0.96406,              0.9243,             0.96457,             0.73756,            0.015824,            0.048405,          3.3082e-08,            0.003829,            0.003829,            0.003829
                 376,            0.018531,            0.046418,          3.2837e-08,             0.96662,             0.92307,              0.9686,             0.73794,             0.01583,            0.048411,          3.3061e-08,           0.0038125,           0.0038125,           0.0038125
                 377,            0.018309,            0.044168,          3.2773e-08,             0.96552,             0.92032,             0.96733,             0.73824,            0.015839,            0.049204,          3.3027e-08,            0.003796,            0.003796,            0.003796
                 378,            0.018329,            0.041441,          3.2787e-08,             0.96635,             0.91528,             0.96625,             0.73908,            0.015977,            0.050087,          3.3062e-08,           0.0037795,           0.0037795,           0.0037795
                 379,            0.019233,            0.045964,          3.2736e-08,               0.965,             0.91235,             0.96655,             0.73858,            0.015965,            0.048884,          3.3066e-08,            0.003763,            0.003763,            0.003763
                 380,             0.01889,            0.044902,          3.2704e-08,             0.96645,               0.918,             0.96913,             0.73594,             0.01582,            0.047265,          3.2981e-08,           0.0037465,           0.0037465,           0.0037465
                 381,             0.01817,            0.044205,          3.2766e-08,              0.9673,             0.91833,              0.9723,             0.74067,            0.015754,            0.048132,          3.3001e-08,             0.00373,             0.00373,             0.00373
                 382,            0.019233,            0.046636,          3.2667e-08,             0.95883,             0.92794,             0.96951,             0.73971,            0.015802,            0.048246,          3.2973e-08,           0.0037135,           0.0037135,           0.0037135
                 383,            0.018782,            0.047135,          3.2686e-08,             0.97251,             0.91619,             0.96776,             0.73748,            0.015817,            0.048083,          3.2937e-08,            0.003697,            0.003697,            0.003697
                 384,             0.01887,            0.045726,          3.2593e-08,             0.97042,             0.91497,             0.96684,             0.73471,            0.015899,             0.04912,          3.2899e-08,           0.0036805,           0.0036805,           0.0036805
                 385,            0.018314,            0.043477,          3.2733e-08,             0.96994,             0.91434,             0.96783,             0.73807,            0.015838,            0.049272,          3.2977e-08,            0.003664,            0.003664,            0.003664
                 386,            0.019133,             0.04432,          3.2571e-08,             0.96831,             0.91299,             0.96883,             0.73839,             0.01564,            0.048592,           3.293e-08,           0.0036475,           0.0036475,           0.0036475
                 387,            0.018904,             0.04658,          3.2657e-08,              0.9661,             0.90821,             0.96925,             0.74297,            0.015537,             0.04762,          3.2994e-08,            0.003631,            0.003631,            0.003631
                 388,            0.019319,            0.048719,           3.275e-08,             0.96278,             0.92764,             0.97207,             0.74253,            0.015623,             0.04619,          3.3032e-08,           0.0036145,           0.0036145,           0.0036145
                 389,            0.018502,            0.045968,          3.2767e-08,             0.95862,             0.92299,             0.97252,             0.74154,            0.015674,            0.047225,          3.3058e-08,            0.003598,            0.003598,            0.003598
                 390,            0.018504,            0.045445,          3.2768e-08,             0.95518,             0.92629,             0.97276,             0.74021,            0.015709,            0.047582,          3.3057e-08,           0.0035815,           0.0035815,           0.0035815
                 391,             0.01867,            0.042786,          3.2735e-08,             0.97056,              0.9194,             0.97429,             0.74445,            0.015727,            0.048064,          3.3017e-08,            0.003565,            0.003565,            0.003565
                 392,            0.018675,            0.043249,          3.2747e-08,              0.9668,             0.92629,             0.97267,             0.74176,            0.015725,            0.048114,          3.3025e-08,           0.0035485,           0.0035485,           0.0035485
                 393,            0.019031,            0.048539,          3.2677e-08,             0.96591,             0.92231,             0.97061,             0.73961,            0.015686,            0.048163,          3.3019e-08,            0.003532,            0.003532,            0.003532
                 394,            0.019219,            0.045179,          3.2621e-08,             0.96274,             0.92032,             0.97098,              0.7458,            0.015661,            0.048912,          3.2983e-08,           0.0035155,           0.0035155,           0.0035155
                 395,            0.018033,            0.044041,          3.2696e-08,              0.9684,              0.9158,             0.97245,             0.74603,            0.015678,            0.049447,          3.2984e-08,            0.003499,            0.003499,            0.003499
                 396,            0.017585,             0.04181,          3.2704e-08,             0.96832,             0.91325,             0.96754,              0.7435,            0.015632,            0.048813,          3.2978e-08,           0.0034825,           0.0034825,           0.0034825
                 397,            0.019471,            0.046409,           3.272e-08,             0.97256,             0.91794,             0.97054,             0.74138,            0.015715,            0.049384,          3.3028e-08,            0.003466,            0.003466,            0.003466
                 398,            0.018484,            0.043541,          3.2756e-08,             0.96643,             0.91754,             0.96818,             0.73851,            0.015714,            0.047279,          3.3013e-08,           0.0034495,           0.0034495,           0.0034495
                 399,            0.018699,            0.045123,          3.2761e-08,             0.97066,             0.92254,             0.97019,             0.74509,            0.015691,            0.046625,          3.3076e-08,            0.003433,            0.003433,            0.003433
                 400,             0.01854,            0.044817,           3.273e-08,             0.96666,             0.92409,             0.96965,             0.73934,            0.015664,            0.046402,          3.3078e-08,           0.0034165,           0.0034165,           0.0034165
                 401,            0.018048,            0.043648,          3.2739e-08,             0.96876,             0.92672,             0.97257,             0.74241,            0.015751,            0.047305,          3.3022e-08,              0.0034,              0.0034,              0.0034
                 402,            0.018453,            0.046515,          3.2708e-08,             0.97464,             0.91855,             0.96905,             0.74057,            0.015703,            0.048533,          3.3091e-08,           0.0033835,           0.0033835,           0.0033835
                 403,            0.018694,            0.045358,          3.2738e-08,             0.97887,             0.92286,             0.96978,             0.74219,            0.015681,            0.048174,          3.3073e-08,            0.003367,            0.003367,            0.003367
                 404,            0.018357,            0.045038,          3.2745e-08,             0.97691,             0.92728,             0.97164,             0.74422,            0.015803,            0.048642,          3.3006e-08,           0.0033505,           0.0033505,           0.0033505
                 405,            0.017963,            0.043125,          3.2723e-08,             0.97223,              0.9243,             0.97367,              0.7461,            0.015833,            0.049396,          3.2969e-08,            0.003334,            0.003334,            0.003334
                 406,            0.017982,            0.044377,          3.2743e-08,             0.97062,             0.92137,             0.97043,             0.74418,            0.015751,            0.049515,          3.2979e-08,           0.0033175,           0.0033175,           0.0033175
                 407,            0.018779,            0.044103,          3.2721e-08,             0.96456,             0.92231,             0.96666,             0.73747,            0.015756,            0.049304,          3.3038e-08,            0.003301,            0.003301,            0.003301
                 408,            0.018789,            0.045511,          3.2723e-08,              0.9648,             0.92809,             0.97099,             0.74627,            0.015826,            0.049389,          3.2995e-08,           0.0032845,           0.0032845,           0.0032845
                 409,            0.018095,            0.044214,           3.273e-08,             0.96703,             0.91833,             0.96841,              0.7436,             0.01574,            0.049515,          3.3036e-08,            0.003268,            0.003268,            0.003268
                 410,            0.018527,            0.042584,          3.2717e-08,             0.97239,             0.91208,             0.97245,             0.74504,            0.015616,            0.049611,          3.3058e-08,           0.0032515,           0.0032515,           0.0032515
                 411,            0.019071,            0.044905,          3.2704e-08,              0.9666,             0.91036,             0.97041,             0.74407,             0.01563,            0.049339,          3.3029e-08,            0.003235,            0.003235,            0.003235
                 412,            0.018763,            0.045845,          3.2745e-08,             0.96673,              0.9261,              0.9752,             0.74143,            0.015727,            0.048338,          3.3042e-08,           0.0032185,           0.0032185,           0.0032185
                 413,             0.01883,            0.044433,          3.2741e-08,             0.96487,             0.93018,             0.97458,             0.74423,            0.015706,             0.04745,          3.3029e-08,            0.003202,            0.003202,            0.003202
                 414,            0.017743,            0.042751,          3.2793e-08,             0.96739,              0.9243,             0.97414,             0.74529,            0.015704,            0.048902,          3.3068e-08,           0.0031855,           0.0031855,           0.0031855
                 415,            0.019554,            0.046935,          3.2754e-08,             0.96745,             0.91235,             0.96887,             0.74457,            0.015815,            0.050723,          3.3061e-08,            0.003169,            0.003169,            0.003169
                 416,            0.018323,            0.043934,          3.2774e-08,              0.9686,             0.92173,             0.97307,             0.74527,            0.015746,            0.048879,          3.3043e-08,           0.0031525,           0.0031525,           0.0031525
                 417,            0.018587,            0.044198,          3.2688e-08,              0.9687,             0.92487,             0.97412,             0.74163,            0.015677,            0.046999,          3.3009e-08,            0.003136,            0.003136,            0.003136
                 418,             0.01848,            0.042896,          3.2679e-08,             0.97051,             0.93028,             0.97267,             0.74332,            0.015573,             0.04699,          3.3018e-08,           0.0031195,           0.0031195,           0.0031195
                 419,             0.01824,            0.043926,          3.2742e-08,             0.96847,             0.91788,             0.96907,             0.74314,            0.015569,            0.047485,          3.3028e-08,            0.003103,            0.003103,            0.003103
                 420,            0.018396,            0.042584,          3.2735e-08,             0.96582,             0.92231,             0.97246,             0.74132,            0.015614,            0.047674,          3.3055e-08,           0.0030865,           0.0030865,           0.0030865
                 421,            0.018426,            0.045474,          3.2755e-08,             0.96822,             0.91044,             0.96875,             0.74019,            0.015876,            0.048995,          3.3024e-08,             0.00307,             0.00307,             0.00307
                 422,            0.018049,            0.042592,          3.2672e-08,             0.96422,             0.91833,             0.97224,             0.74124,            0.015757,            0.048057,          3.3005e-08,           0.0030535,           0.0030535,           0.0030535
                 423,            0.017778,            0.043205,          3.2723e-08,             0.96849,             0.91847,             0.97318,             0.74489,            0.015746,            0.048796,          3.3021e-08,            0.003037,            0.003037,            0.003037
                 424,            0.018726,            0.043495,          3.2701e-08,             0.96574,              0.9243,             0.97373,             0.74195,            0.015675,            0.048551,           3.312e-08,           0.0030205,           0.0030205,           0.0030205
                 425,            0.018357,            0.043615,          3.2689e-08,             0.96256,             0.92197,             0.97162,             0.74405,            0.015707,            0.049801,          3.3044e-08,            0.003004,            0.003004,            0.003004
                 426,             0.01814,            0.042893,          3.2695e-08,              0.9611,             0.91036,             0.97369,             0.74663,            0.015783,             0.05045,          3.2979e-08,           0.0029875,           0.0029875,           0.0029875
                 427,            0.017569,            0.040604,          3.2737e-08,             0.96331,             0.91235,             0.96864,             0.74432,            0.015694,            0.048919,          3.2992e-08,            0.002971,            0.002971,            0.002971
                 428,            0.017995,            0.043059,          3.2703e-08,             0.96302,             0.92629,             0.96809,              0.7419,            0.015654,            0.047042,          3.3005e-08,           0.0029545,           0.0029545,           0.0029545
                 429,            0.018275,            0.043137,          3.2646e-08,             0.96377,             0.92629,             0.96922,             0.74485,            0.015575,             0.04698,          3.3009e-08,            0.002938,            0.002938,            0.002938
                 430,            0.018446,            0.043172,          3.2677e-08,             0.96436,             0.91635,              0.9685,             0.74703,            0.015677,            0.049478,          3.2985e-08,           0.0029215,           0.0029215,           0.0029215
                 431,             0.01866,            0.044254,          3.2697e-08,             0.96636,             0.91564,             0.96887,             0.74482,            0.015677,            0.049808,          3.3017e-08,            0.002905,            0.002905,            0.002905
                 432,              0.0188,            0.046077,          3.2691e-08,             0.96638,             0.91604,             0.96911,             0.74399,            0.015693,            0.049256,          3.3016e-08,           0.0028885,           0.0028885,           0.0028885
                 433,             0.01809,            0.041129,          3.2717e-08,             0.96229,             0.91487,             0.97134,             0.74657,            0.015528,            0.047891,          3.3044e-08,            0.002872,            0.002872,            0.002872
                 434,            0.018206,             0.04327,          3.2753e-08,             0.96852,             0.91917,             0.97469,             0.74527,            0.015572,            0.047105,          3.3105e-08,           0.0028555,           0.0028555,           0.0028555
                 435,            0.018916,            0.042799,          3.2709e-08,             0.97205,             0.92231,             0.97114,             0.74787,            0.015617,            0.049093,          3.3062e-08,            0.002839,            0.002839,            0.002839
                 436,            0.018486,             0.04624,          3.2724e-08,             0.96453,             0.92088,             0.96958,             0.75021,            0.015602,            0.049557,          3.3035e-08,           0.0028225,           0.0028225,           0.0028225
                 437,            0.018694,            0.044515,          3.2734e-08,              0.9598,             0.93028,              0.9709,             0.74782,            0.015573,            0.048874,          3.3012e-08,            0.002806,            0.002806,            0.002806
                 438,             0.01813,            0.042654,          3.2719e-08,             0.95822,             0.91374,             0.96907,             0.74626,            0.015595,            0.048986,           3.297e-08,           0.0027895,           0.0027895,           0.0027895
                 439,            0.018464,            0.043021,          3.2769e-08,             0.96221,             0.91307,             0.97304,             0.74552,            0.015667,            0.049026,             3.3e-08,            0.002773,            0.002773,            0.002773
                 440,            0.018399,             0.04504,          3.2669e-08,             0.95873,             0.92543,             0.97073,             0.74957,            0.015652,            0.048562,          3.2963e-08,           0.0027565,           0.0027565,           0.0027565
                 441,            0.018491,            0.044808,          3.2704e-08,             0.96256,             0.92191,             0.97114,             0.74989,            0.015684,            0.049014,          3.2987e-08,             0.00274,             0.00274,             0.00274
                 442,            0.018472,            0.042857,          3.2662e-08,             0.96069,             0.92509,             0.97284,             0.74743,            0.015615,            0.048798,          3.3018e-08,           0.0027235,           0.0027235,           0.0027235
                 443,            0.017864,            0.043428,          3.2743e-08,             0.95937,              0.9243,             0.97274,             0.74175,            0.015648,            0.049193,           3.303e-08,            0.002707,            0.002707,            0.002707
                 444,            0.018551,            0.042105,          3.2713e-08,              0.9623,             0.92629,             0.97194,             0.74449,            0.015706,            0.049786,          3.3046e-08,           0.0026905,           0.0026905,           0.0026905
                 445,            0.018637,            0.045157,          3.2704e-08,             0.96462,             0.92332,             0.97283,              0.7496,            0.015656,            0.049246,          3.3095e-08,            0.002674,            0.002674,            0.002674
                 446,            0.017888,            0.041334,          3.2792e-08,              0.9643,             0.93028,              0.9724,             0.74841,            0.015493,            0.048414,          3.3062e-08,           0.0026575,           0.0026575,           0.0026575
                 447,            0.017693,            0.040057,          3.2746e-08,              0.9674,             0.92629,             0.97192,             0.75096,            0.015468,            0.048821,          3.3034e-08,            0.002641,            0.002641,            0.002641
                 448,            0.018699,            0.043566,          3.2607e-08,             0.96487,                0.93,              0.9713,             0.75021,              0.0155,            0.049459,          3.2981e-08,           0.0026245,           0.0026245,           0.0026245
                 449,            0.019344,            0.045635,          3.2607e-08,             0.96871,             0.92521,             0.97156,              0.7494,            0.015581,            0.049475,          3.2942e-08,            0.002608,            0.002608,            0.002608
                 450,            0.018364,            0.042878,          3.2553e-08,             0.97111,             0.93227,             0.97222,             0.74507,            0.015555,            0.048602,          3.2935e-08,           0.0025915,           0.0025915,           0.0025915
                 451,             0.01881,            0.044491,          3.2607e-08,             0.96764,             0.93227,             0.97188,             0.74606,            0.015527,            0.047561,          3.2956e-08,            0.002575,            0.002575,            0.002575
                 452,            0.018325,            0.044738,          3.2622e-08,             0.96498,             0.93312,             0.97339,                0.75,            0.015463,            0.046334,          3.2958e-08,           0.0025585,           0.0025585,           0.0025585
                 453,            0.018079,            0.042877,          3.2716e-08,              0.9667,             0.92524,             0.97396,             0.75443,            0.015476,            0.046399,          3.3025e-08,            0.002542,            0.002542,            0.002542
                 454,             0.01792,            0.041061,          3.2674e-08,             0.96859,             0.92135,             0.97235,             0.75274,            0.015468,            0.047102,          3.2967e-08,           0.0025255,           0.0025255,           0.0025255
